ner,id,label,annotator,annotation_id
"CORONAVIRUS : L'ÉPIDÉMIE RECULE EN ÎLE-DE-FRANCE, 10 JOURS AVANT LA RÉOUVERTURE DES TERRASSES",31820,"[{""start"": 34, ""end"": 48, ""text"": "" \u00ceLE-DE-FRANCE"", ""labels"": [""STATE""]}, {""start"": 50, ""end"": 64, ""text"": ""10 JOURS AVANT"", ""labels"": [""DATE""]}]",annan1608@icloud.com,217
"MIGRANTS : JULIEN MARION, LE NOUVEAU PRÉFET DÉLÉGUÉ À L'IMMIGRATION A ÉTÉ NOMMÉ",31819,"[{""start"": 11, ""end"": 24, ""text"": ""JULIEN MARION"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,216
RÉGIONALES : LA CAMPAGNE S'ACCÉLÈRE EN ILE-DE-FRANCE,31818,"[{""start"": 39, ""end"": 52, ""text"": ""ILE-DE-FRANCE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,215
PARIS : NOUVELLE OPÉRATION COUP DE POING PLACE DE LA RÉPUBLIQUE POUR LOGER DES SANS-ABRI,31817,"[{""start"": 0, ""end"": 5, ""text"": ""PARIS"", ""labels"": [""CITY""]}, {""start"": 40, ""end"": 63, ""text"": "" PLACE DE LA R\u00c9PUBLIQUE"", ""labels"": [""LOC""]}]",annan1608@icloud.com,214
"PARIS : GEOFFROY BOULARD, LE MAIRE DU 17E, CONTINUE SON COMBAT CONTRE LES RATS ET LES PUNAISES DE LIT",31816,"[{""start"": 0, ""end"": 5, ""text"": ""PARIS"", ""labels"": [""CITY""]}, {""start"": 8, ""end"": 24, ""text"": ""GEOFFROY BOULARD"", ""labels"": [""PERSON""]}, {""start"": 35, ""end"": 41, ""text"": ""DU 17E"", ""labels"": [""LOC""]}]",annan1608@icloud.com,213
RÉGIONALES 2021 : QUI SONT LES CANDIDATS DÉCLARÉS EN ILE-DE-FRANCE ?,31815,"[{""start"": 11, ""end"": 15, ""text"": ""2021"", ""labels"": [""DATE""]}, {""start"": 53, ""end"": 66, ""text"": ""ILE-DE-FRANCE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,212
PARIS : QU'EST-CE QUE LA «ZONE APAISÉE» IMAGINÉE PAR LA MUNICIPALITÉ DANS L'HYPER-CENTRE ?,31814,"[{""start"": 0, ""end"": 5, ""text"": ""PARIS"", ""labels"": [""CITY""]}, {""start"": 74, ""end"": 88, ""text"": ""L'HYPER-CENTRE"", ""labels"": [""LOC""]}]",annan1608@icloud.com,211
PARIS : L'ÉLYSÉE ORGANISE UN ÉVÉNEMENT SUR LE CHAMP-DE-MARS SANS AVERTIR RACHIDA DATI,31813,"[{""start"": 0, ""end"": 5, ""text"": ""PARIS"", ""labels"": [""CITY""]}, {""start"": 43, ""end"": 59, ""text"": ""LE CHAMP-DE-MARS"", ""labels"": [""LOC""]}, {""start"": 73, ""end"": 85, ""text"": ""RACHIDA DATI"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,210
"PARIS : LE THÉÂTRE DE L'ODÉON TOUJOURS OCCUPÉ, MALGRÉ SA RÉOUVERTURE PROCHAINE",31811,"[{""start"": 0, ""end"": 5, ""text"": ""PARIS"", ""labels"": [""CITY""]}]",annan1608@icloud.com,208
ÎLE-DE-FRANCE : QUI POURRA BÉNÉFICIER DE L’AIDE DE 1.000 EUROS POUR AMÉNAGER SA TERRASSE ?,31810,"[{""start"": 0, ""end"": 13, ""text"": ""\u00ceLE-DE-FRANCE"", ""labels"": [""STATE""]}, {""start"": 51, ""end"": 62, ""text"": ""1.000 EUROS"", ""labels"": [""MONEY""]}]",annan1608@icloud.com,207
RÉGIONALES EN ÎLE-DE-FRANCE : LAURENT SAINT-MARTIN AVANCE SON PROGRAMME POUR LES JEUNES,31809,"[{""start"": 14, ""end"": 27, ""text"": ""\u00ceLE-DE-FRANCE"", ""labels"": [""STATE""]}, {""start"": 30, ""end"": 50, ""text"": ""LAURENT SAINT-MARTIN"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,206
"PARIS : QUEL TEMPS FERA-T-IL POUR LA RÉOUVERTURE DES TERRASSES, LE 19 MAI ?",31808,"[{""start"": 0, ""end"": 5, ""text"": ""PARIS"", ""labels"": [""CITY""]}, {""start"": 64, ""end"": 73, ""text"": ""LE 19 MAI"", ""labels"": [""DATE""]}]",annan1608@icloud.com,205
"PARIS : À DEUX JOURS DE LA RÉOUVERTURE DES TERRASSES ÉPHÉMÈRES, LES RIVERAINS S'INQUIÈTENT",31807,"[{""start"": 0, ""end"": 5, ""text"": ""PARIS"", ""labels"": [""CITY""]}, {""start"": 8, ""end"": 23, ""text"": ""\u00c0 DEUX JOURS DE"", ""labels"": [""DATE""]}]",annan1608@icloud.com,204
PARIS : LA BOURSE DE COMMERCE - PINAULT COLLECTION ATTEND DÉSORMAIS SON PUBLIC,31806,"[{""start"": 0, ""end"": 5, ""text"": ""PARIS"", ""labels"": [""CITY""]}]",annan1608@icloud.com,203
TRAFIC DE CRACK À PARIS : UN «DISPOSITIF PROVISOIRE» POUR ÉLOIGNER LES TOXICOMANES DE LA PLACE STALINGRAD,31805,"[{""start"": 18, ""end"": 23, ""text"": ""PARIS"", ""labels"": [""CITY""]}, {""start"": 86, ""end"": 105, ""text"": ""LA PLACE STALINGRAD"", ""labels"": [""LOC""]}]",annan1608@icloud.com,202
NOTRE-DAME DE PARIS : LE PARVIS FERMÉ AU PUBLIC À CAUSE DE TRACES DE «POUSSIÈRES DE PLOMB»,31804,,annan1608@icloud.com,388
CORONAVIRUS : VERS D'INTERMINABLES FILES D'ATTENTE DANS LES AÉROPORTS PARISIENS CET ÉTÉ ?,31803,"[{""start"": 56, ""end"": 79, ""text"": ""LES A\u00c9ROPORTS PARISIENS"", ""labels"": [""LOC""]}, {""start"": 80, ""end"": 87, ""text"": ""CET \u00c9T\u00c9"", ""labels"": [""DATE""]}]",annan1608@icloud.com,201
PARIS : QUELLES SONT LES RÈGLES À RESPECTER POUR LES TERRASSES ÉPHÉMÈRES ?,31802,"[{""start"": 0, ""end"": 5, ""text"": ""PARIS"", ""labels"": [""CITY""]}]",annan1608@icloud.com,200
PARIS : L'INCROYABLE INSTALLATION DE JR DEVANT LA TOUR EIFFEL,31801,"[{""start"": 0, ""end"": 5, ""text"": ""PARIS"", ""labels"": [""CITY""]}]",annan1608@icloud.com,199
ÎLE-DE-FRANCE : LE TRAFIC DU MÉTRO S'ADAPTE AU COUVRE-FEU DÉCALÉ À 21H,31800,"[{""start"": 0, ""end"": 13, ""text"": ""\u00ceLE-DE-FRANCE"", ""labels"": [""STATE""]}, {""start"": 65, ""end"": 70, ""text"": ""\u00c0 21H"", ""labels"": [""TIME""]}]",annan1608@icloud.com,198
PARIS : DES ÉLUS VIENNENT AU SECOURS DE LA SEINE ET DE SES ABORDS,31799,"[{""start"": 0, ""end"": 5, ""text"": ""PARIS"", ""labels"": [""CITY""]}]",annan1608@icloud.com,197
TRAFIC DE CRACK À PARIS : LES RIVERAINS DU JARDIN D'EOLE PROTESTENT CONTRE LE DISPOSITIF DÉDIÉ AUX TOXICOMANES,31798,"[{""start"": 18, ""end"": 23, ""text"": ""PARIS"", ""labels"": [""CITY""]}, {""start"": 43, ""end"": 56, ""text"": ""JARDIN D'EOLE"", ""labels"": [""LOC""]}]",annan1608@icloud.com,196
RÉGIONALES EN ÎLE-DE-FRANCE : QU'EST-CE QUE LE «GREEN NEW DEAL» PROPOSÉ PAR JULIEN BAYOU ?,31797,"[{""start"": 13, ""end"": 27, ""text"": "" \u00ceLE-DE-FRANCE"", ""labels"": [""STATE""]}, {""start"": 76, ""end"": 88, ""text"": ""JULIEN BAYOU"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,195
"RÉGIONALES EN ÎLE-DE-FRANCE : VALÉRIE PÉCRESSE TOUJOURS FAVORITE, SELON LE DERNIER SONDAGE",31796,"[{""start"": 14, ""end"": 27, ""text"": ""\u00ceLE-DE-FRANCE"", ""labels"": [""STATE""]}, {""start"": 30, ""end"": 46, ""text"": ""VAL\u00c9RIE P\u00c9CRESSE"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,194
TRAFIC DE CRACK À PARIS : MOUNIR MAHJOUBI PROPOSE DE «DÉCRÉTER UN ÉTAT D'URGENCE LOCAL»,31795,"[{""start"": 18, ""end"": 24, ""text"": ""PARIS "", ""labels"": [""CITY""]}, {""start"": 26, ""end"": 41, ""text"": ""MOUNIR MAHJOUBI"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,193
CORONAVIRUS : LE «VACCIDRIVE» DE VILLEPINTE TOURNE À PLEIN RÉGIME,31794,"[{""start"": 33, ""end"": 43, ""text"": ""VILLEPINTE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,192
CORONAVIRUS : UN CENTRE DE VACCINATION ÉPHÉMÈRE A OUVERT AU CHÂTEAU DE VERSAILLES,31793,,annan1608@icloud.com,389
"PARIS : CE SOIR, LA TOUR EIFFEL SERA ÉCLAIRÉE À L'HYDROGÈNE",31792,"[{""start"": 0, ""end"": 5, ""text"": ""PARIS"", ""labels"": [""CITY""]}, {""start"": 8, ""end"": 15, ""text"": ""CE SOIR"", ""labels"": [""TIME""]}]",annan1608@icloud.com,191
ÎLE-DE-FRANCE : 68 % DES FRANCILIENS AIMERAIENT CONTINUER À TÉLÉTRAVAILLER APRÈS LE COVID,31791,"[{""start"": 0, ""end"": 13, ""text"": ""\u00ceLE-DE-FRANCE"", ""labels"": [""STATE""]}, {""start"": 16, ""end"": 20, ""text"": ""68 %"", ""labels"": [""PERCENT""]}]",annan1608@icloud.com,190
"PARIS : EN GRÈVE, LES ÉBOUEURS INVESTISSENT L'HÔTEL DE VILLE",31790,"[{""start"": 0, ""end"": 6, ""text"": ""PARIS "", ""labels"": [""CITY""]}, {""start"": 44, ""end"": 60, ""text"": ""L'H\u00d4TEL DE VILLE"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,189
ÎLE-DE-FRANCE : UNE OPÉRATION ESCARGOT DES AUTOCARISTES ORGANISÉE CE MATIN,31789,"[{""start"": 0, ""end"": 13, ""text"": ""\u00ceLE-DE-FRANCE"", ""labels"": [""STATE""]}, {""start"": 66, ""end"": 74, ""text"": ""CE MATIN"", ""labels"": [""TIME""]}]",annan1608@icloud.com,188
"PARIS : ENTIÈREMENT RÉNOVÉ, LE MUSÉE CARNAVALET S'APPRÊTE À OUVRIR AU PUBLIC",31788,"[{""start"": 0, ""end"": 5, ""text"": ""PARIS"", ""labels"": [""CITY""]}]",annan1608@icloud.com,187
CRACK À PARIS : UN COLLECTIF CONDAMNE «LA STRATÉGIE DU POURRISSEMENT» DES POUVOIRS PUBLICS,31787,"[{""start"": 8, ""end"": 13, ""text"": ""PARIS"", ""labels"": [""CITY""]}]",annan1608@icloud.com,186
CORONAVIRUS : LA SITUATION SANITAIRE EN NETTE AMÉLIORATION EN ÎLE-DE-FRANCE,31786,"[{""start"": 61, ""end"": 75, ""text"": "" \u00ceLE-DE-FRANCE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,185
RÉGIONALES EN ÎLE-DE-FRANCE : CLÉMENTINE AUTAIN EMPÊCHÉE DE TENIR SON MEETING PRÉVU LE 13 JUIN,31785,"[{""start"": 14, ""end"": 27, ""text"": ""\u00ceLE-DE-FRANCE"", ""labels"": [""STATE""]}, {""start"": 29, ""end"": 47, ""text"": "" CL\u00c9MENTINE AUTAIN"", ""labels"": [""PERSON""]}, {""start"": 84, ""end"": 94, ""text"": ""LE 13 JUIN"", ""labels"": [""DATE""]}]",annan1608@icloud.com,184
PARIS : LES PREMIERS POLICIERS MUNICIPAUX DÉPLOYÉS «À LA RENTRÉE»,31784,"[{""start"": 0, ""end"": 5, ""text"": ""PARIS"", ""labels"": [""CITY""]}, {""start"": 52, ""end"": 64, ""text"": ""\u00c0 LA RENTR\u00c9E"", ""labels"": [""DATE""]}]",annan1608@icloud.com,183
GRAND PARIS : LES VÉHICULES CRIT'AIR 4 INTERDITS DANS LA ZFE À PARTIR DU 1ER JUIN,31783,"[{""start"": 61, ""end"": 81, ""text"": ""\u00c0 PARTIR DU 1ER JUIN"", ""labels"": [""DATE""]}, {""start"": 6, ""end"": 11, ""text"": ""PARIS"", ""labels"": [""CITY""]}]",annan1608@icloud.com,182
PARIS : QU'EST CE QUE «LE BIG BANG DE LA PROXIMITÉ» PRÉSENTÉ PAR ANNE HIDALGO ?,31782,"[{""start"": 0, ""end"": 5, ""text"": ""PARIS"", ""labels"": [""CITY""]}, {""start"": 65, ""end"": 77, ""text"": ""ANNE HIDALGO"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,181
VALÉRIE PÉCRESSE : «IL FAUT AUTORISER LE RECOURS À L'INTELLIGENCE ARTIFICIELLE» DANS LES TRANSPORTS EN COMMUN,31781,"[{""start"": 0, ""end"": 16, ""text"": ""VAL\u00c9RIE P\u00c9CRESSE"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,180
TRANSPORTS EN COMMUN : QUELLES LIGNES SERONT EN TRAVAUX CET ÉTÉ EN ÎLE-DE-FRANCE ?,31780,"[{""start"": 67, ""end"": 80, ""text"": ""\u00ceLE-DE-FRANCE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,179
PARIS : LES COMMUNISTES FONT VOTER UN «PLAN D'URGENCE» POUR LA JEUNESSE,31779,"[{""start"": 0, ""end"": 5, ""text"": ""PARIS"", ""labels"": [""CITY""]}]",annan1608@icloud.com,178
PARIS : LA CRÉATION D'UNE POLICE MUNICIPALE ADOPTÉE À 79 % DES VOIX,31778,"[{""start"": 0, ""end"": 5, ""text"": ""PARIS"", ""labels"": [""CITY""]}, {""start"": 54, ""end"": 58, ""text"": ""79 %"", ""labels"": [""PERCENT""]}]",annan1608@icloud.com,177
PARIS : LES MIGRANTS INSTALLÉS PRÈS DU CANAL SAINT-MARTIN ONT ÉTÉ ÉVACUÉS,31777,"[{""start"": 0, ""end"": 5, ""text"": ""PARIS"", ""labels"": [""CITY""]}, {""start"": 31, ""end"": 57, ""text"": ""PR\u00c8S DU CANAL SAINT-MARTIN"", ""labels"": [""LOC""]}]",annan1608@icloud.com,176
"UBER EATS, DELIVEROO, JUST EAT... VOICI LE PORTRAIT-ROBOT DES LIVREURS À DOMICILE DANS LE NORD-EST PARISIEN",31776,"[{""start"": 87, ""end"": 107, ""text"": ""LE NORD-EST PARISIEN"", ""labels"": [""LOC""]}]",annan1608@icloud.com,175
SEINE-SAINT-DENIS : TROIS POLICIERS MIS EN EXAMEN APRÈS LE DÉCÈS D'UN HOMME À DRANCY,31775,"[{""start"": 0, ""end"": 17, ""text"": ""SEINE-SAINT-DENIS"", ""labels"": [""STATE""]}, {""start"": 78, ""end"": 84, ""text"": ""DRANCY"", ""labels"": [""CITY""]}]",annan1608@icloud.com,174
"ORAGES, PLUIES, INONDATIONS... L'ÎLE-DE-FRANCE FORTEMENT TOUCHÉE PAR UNE MÉTÉO CAPRICIEUSE",31774,"[{""start"": 31, ""end"": 46, ""text"": ""L'\u00ceLE-DE-FRANCE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,173
COVID-19 : UNE AMÉRICAINE GAGNE 1 MILLION DE DOLLARS À LA LOTERIE GRÂCE À SON VACCIN,31773,"[{""start"": 32, ""end"": 52, ""text"": ""1 MILLION DE DOLLARS"", ""labels"": [""MONEY""]}]",annan1608@icloud.com,172
VOICI LA MAISON LA PLUS CHÈRE DU MONDE,31772,,annan1608@icloud.com,390
"A BERLIN, CHRÉTIENS, MUSULMANS ET JUIFS POURRONT BIENTÔT PARTAGER UN MÊME LIEU DE CULTE",31771,"[{""start"": 2, ""end"": 8, ""text"": ""BERLIN"", ""labels"": [""CITY""]}]",annan1608@icloud.com,171
"RDC : ÉVACUATION D'UNE PARTIE DE LA VILLE DE GOMA, DES MILLIERS D'HABITANTS EN EXODE",31770,"[{""start"": 33, ""end"": 49, ""text"": ""LA VILLE DE GOMA"", ""labels"": [""CITY""]}, {""start"": 0, ""end"": 3, ""text"": ""RDC"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,170
"SYRIE : BACHAR AL-ASSAD RÉÉLU AVEC 95,1% DES VOIX",31769,"[{""start"": 0, ""end"": 5, ""text"": ""SYRIE"", ""labels"": [""COUNTRY""]}, {""start"": 8, ""end"": 23, ""text"": ""BACHAR AL-ASSAD"", ""labels"": [""PERSON""]}, {""start"": 34, ""end"": 40, ""text"": "" 95,1%"", ""labels"": [""PERCENT""]}]",annan1608@icloud.com,169
JOURNÉE MONDIALE DE LA SANTÉ MENSTRUELLE : 5 CHIFFRES SUR UN SUJET ENCORE TABOU,31768,,annan1608@icloud.com,391
LE GOUVERNEMENT AUTRICHIEN PRÉSENTE UNE «CARTE DE L’ISLAM»,31767,"[{""start"": 0, ""end"": 26, ""text"": ""LE GOUVERNEMENT AUTRICHIEN"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,168
"VACANCES AU PORTUGAL : TEST, QUARANTAINE… TOUT CE QU’IL FAUT SAVOIR AVANT DE PARTIR",31766,"[{""start"": 12, ""end"": 20, ""text"": ""PORTUGAL"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,167
ESPAGNE : UNE CAMPAGNE DES SERVICES POSTAUX CONTRE LE RACISME FAIT POLÉMIQUE,31765,"[{""start"": 0, ""end"": 7, ""text"": ""ESPAGNE"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,166
UN RARISSIME VAUTOUR EST MORT APRÈS AVOIR PERCUTÉ UNE ÉOLIENNE AUX PAYS-BAS,31764,"[{""start"": 67, ""end"": 75, ""text"": ""PAYS-BAS"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,165
CORONAVIRUS : DES EMPLOYÉS VACCINÉS AVEC LA MÊME SERINGUE EN AUTRICHE,31763,"[{""start"": 61, ""end"": 69, ""text"": ""AUTRICHE"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,164
VACANCES : COMBIEN COÛTE UN TEST PCR À L’ÉTRANGER ?,31762,,annan1608@icloud.com,392
MARILYN MANSON : UNE NOUVELLE PLAINTE POUR VIOL DÉPOSÉE CONTRE LE CHANTEUR PAR UNE EX-PETITE AMIE,31761,"[{""start"": 0, ""end"": 14, ""text"": ""MARILYN MANSON"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,163
"ATTEINTS DU COVID, ILS GRAVISSENT L'EVEREST",31760,,annan1608@icloud.com,393
"FLORIDE : UN CONCERT À 18 DOLLARS POUR LES PERSONNES VACCINÉES, 1.000 DOLLARS POUR LES NON-VACCINÉES",31759,"[{""start"": 0, ""end"": 7, ""text"": ""FLORIDE"", ""labels"": [""STATE""]}, {""start"": 23, ""end"": 33, ""text"": ""18 DOLLARS"", ""labels"": [""MONEY""]}, {""start"": 64, ""end"": 77, ""text"": ""1.000 DOLLARS"", ""labels"": [""MONEY""]}]",annan1608@icloud.com,162
ARGENTINE : LA BOURDE D'UNE PRÉSENTATRICE QUI ANNONCE LE DÉCÈS DE «L'ÉCRIVAIN» WILLIAM SHAKESPEARE,31758,"[{""start"": 0, ""end"": 9, ""text"": ""ARGENTINE"", ""labels"": [""COUNTRY""]}, {""start"": 79, ""end"": 98, ""text"": ""WILLIAM SHAKESPEARE"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,161
CANADA : UN DÉPUTÉ PRÉSENTE SES EXCUSES APRÈS AVOIR URINÉ DANS UNE TASSE EN PLEINE VISIOCONFÉRENCE,31757,"[{""start"": 0, ""end"": 6, ""text"": ""CANADA"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,160
COLOMBIE : L'ARMÉE MOBILISÉE À CALI APRÈS DES VIOLENCES MEURTRIÈRES,31756,"[{""start"": 0, ""end"": 8, ""text"": ""COLOMBIE"", ""labels"": [""COUNTRY""]}, {""start"": 31, ""end"": 35, ""text"": ""CALI"", ""labels"": [""CITY""]}]",annan1608@icloud.com,159
"VACANCES EN ESPAGNE : TEST, QUARANTAINE… TOUT CE QU’IL FAUT SAVOIR AVANT DE PARTIR",31755,"[{""start"": 12, ""end"": 19, ""text"": ""ESPAGNE"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,158
ISLAMISME RADICAL : EMMANUEL MACRON PRÊT À RETIRER LES TROUPES AU MALI,31754,"[{""start"": 20, ""end"": 35, ""text"": ""EMMANUEL MACRON"", ""labels"": [""PERSON""]}, {""start"": 66, ""end"": 70, ""text"": ""MALI"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,157
ETATS-UNIS : LA FRANCE ENVOIE UNE NOUVELLE STATUE DE LA LIBERTÉ,31753,"[{""start"": 0, ""end"": 10, ""text"": ""ETATS-UNIS"", ""labels"": [""COUNTRY""]}, {""start"": 13, ""end"": 22, ""text"": ""LA FRANCE"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,156
CORONAVIRUS : UN NOUVEAU VARIANT TRÈS CONTAGIEUX DÉTECTÉ AU VIETNAM,31752,"[{""start"": 60, ""end"": 67, ""text"": ""VIETNAM"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,155
FLORIDE : DEUX MORTS ET 20 BLESSÉS DANS UNE FUSILLADE,31751,"[{""start"": 0, ""end"": 7, ""text"": ""FLORIDE"", ""labels"": [""STATE""]}]",annan1608@icloud.com,154
EMMANUEL MACRON VEUT «UN PLAN MARSHALL» POUR L'AFRIQUE,31750,"[{""start"": 0, ""end"": 15, ""text"": ""EMMANUEL MACRON"", ""labels"": [""PERSON""]}, {""start"": 45, ""end"": 54, ""text"": ""L'AFRIQUE"", ""labels"": [""LOC""]}]",annan1608@icloud.com,153
DIRECT - CORONAVIRUS : LE NOMBRE DE MALADES HOSPITALISÉS CONTINUE SA DÉCRUE,31749,,annan1608@icloud.com,394
"VACANCES EN ITALIE : TEST, QUARANTAINE… TOUT CE QU’IL FAUT SAVOIR AVANT DE PARTIR",31748,"[{""start"": 12, ""end"": 18, ""text"": ""ITALIE"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,152
CHINE : LES FAMILLES POURRONT DÉSORMAIS AVOIR TROIS ENFANTS,31747,"[{""start"": 0, ""end"": 5, ""text"": ""CHINE"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,151
BENJAMIN NETANYAHOU AU BORD DE LA SORTIE EN ISRAËL : QUELLES CONSÉQUENCES ?,31746,"[{""start"": 0, ""end"": 19, ""text"": ""BENJAMIN NETANYAHOU"", ""labels"": [""PERSON""]}, {""start"": 44, ""end"": 50, ""text"": ""ISRA\u00cbL"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,150
STUPEUR EN EUROPE APRÈS LES RÉVÉLATIONS D'ESPIONNAGE PAR LES ETATS-UNIS DE RESPONSABLES EUROPÉENS,31745,"[{""start"": 61, ""end"": 71, ""text"": ""ETATS-UNIS"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,149
ASSASSINAT DE NOTORIOUS BIG : UN ANCIEN DU FBI AFFIRME QUE SUGE KNIGHT A DONNÉ L'ORDRE,31744,"[{""start"": 43, ""end"": 46, ""text"": ""FBI"", ""labels"": [""ORGANIZATION""]}, {""start"": 59, ""end"": 70, ""text"": ""SUGE KNIGHT"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,148
CORÉE DU SUD : L'AMBASSADEUR DE BELGIQUE DÉMIS DE SES FONCTIONS APRÈS QUE SON ÉPOUSE A AGRESSÉ DEUX VENDEUSES,31743,"[{""start"": 0, ""end"": 12, ""text"": ""COR\u00c9E DU SUD"", ""labels"": [""COUNTRY""]}, {""start"": 32, ""end"": 40, ""text"": ""BELGIQUE"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,147
"BANGLADESH : SOUPÇONNÉ D'AVOIR TUÉ 70 TIGRES DU BENGALE, UN BRACONNIER ARRÊTÉ APRÈS 20 ANS DE CAVALE",31742,"[{""start"": 0, ""end"": 10, ""text"": ""BANGLADESH"", ""labels"": [""COUNTRY""]}, {""start"": 78, ""end"": 90, ""text"": ""APR\u00c8S 20 ANS"", ""labels"": [""DURATION""]}]",annan1608@icloud.com,146
DIRECT - CORONAVIRUS : 1.211 NOUVEAUX CAS ET 126 MORTS ENREGISTRÉS EN FRANCE CES DERNIÈRES 24 HEURES,31741,"[{""start"": 70, ""end"": 76, ""text"": ""FRANCE"", ""labels"": [""COUNTRY""]}, {""start"": 77, ""end"": 100, ""text"": ""CES DERNI\u00c8RES 24 HEURES"", ""labels"": [""DURATION""]}]",annan1608@icloud.com,145
EMMANUEL ET BRIGITTE MACRON ONT ÉTÉ VACCINÉS CONTRE LE COVID-19,31740,"[{""start"": 0, ""end"": 8, ""text"": ""EMMANUEL"", ""labels"": [""PERSON""]}, {""start"": 12, ""end"": 27, ""text"": ""BRIGITTE MACRON"", ""labels"": [""PERSON""]}]",annan1608@icloud.com,144
"VACANCES EN CROATIE : TEST, QUARANTAINE… TOUT CE QU’IL FAUT SAVOIR AVANT DE PARTIR",31739,"[{""start"": 12, ""end"": 19, ""text"": ""CROATIE"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,143
"COVID-19 : ALPHA, BETA, GAMMA... VOICI LES NOUVEAUX NOMS DES VARIANTS",31738,,annan1608@icloud.com,395
DIRECT - CORONAVIRUS : L'OMS DONNE SON HOMOLOGATION D'URGENCE AU VACCIN CHINOIS ANTI-COVID SINOVAC,31737,"[{""start"": 23, ""end"": 28, ""text"": ""L'OMS"", ""labels"": [""ORGANIZATION""]}]",annan1608@icloud.com,142
ETATS-UNIS : IL FAIT SA DEMANDE EN MARIAGE AVEC UN DIAMANT DE 2 CARATS TROUVÉ DANS LA NATURE,31736,"[{""start"": 0, ""end"": 10, ""text"": ""ETATS-UNIS"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,141
CORONAVIRUS : LE PÉROU REVOIT À LA HAUSSE SON BILAN ET DEVIENT LE PAYS À LA PLUS FORTE MORTALITÉ PAR HABITANT,31735,"[{""start"": 14, ""end"": 22, ""text"": ""LE P\u00c9ROU"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,140
CHINE : UN PREMIER CAS HUMAIN DE GRIPPE AVIAIRE H10N3 CONFIRMÉ,31734,"[{""start"": 0, ""end"": 5, ""text"": ""CHINE"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,139
SYRIE : PRÈS DE 500.000 MORTS RECENSÉS EN UNE DÉCENNIE DE GUERRE,31733,"[{""start"": 0, ""end"": 5, ""text"": ""SYRIE"", ""labels"": [""COUNTRY""]}, {""start"": 39, ""end"": 54, ""text"": ""EN UNE D\u00c9CENNIE"", ""labels"": [""DURATION""]}]",annan1608@icloud.com,138
NESTLÉ : 60 % DES ALIMENTS PROPOSÉS NE SERAIENT PAS BONS POUR LA SANTÉ,31732,"[{""start"": 0, ""end"": 6, ""text"": ""NESTL\u00c9"", ""labels"": [""ORGANIZATION""]}, {""start"": 9, ""end"": 13, ""text"": ""60 %"", ""labels"": [""PERCENT""]}]",annan1608@icloud.com,137
CANADA : LA DÉCOUVERTE DES RESTES DE 215 ÉLÈVES D'UN PENSIONNAT AUTOCHTONE SUSCITE L'ÉMOTION,31731,"[{""start"": 0, ""end"": 6, ""text"": ""CANADA"", ""labels"": [""COUNTRY""]}]",annan1608@icloud.com,136
ALLEMAGNE : UN REVENU UNIVERSEL DE 1.200 EUROS PAR MOIS TESTÉ,31730,"[{""start"": 0, ""end"": 9, ""text"": ""ALLEMAGNE"", ""labels"": [""COUNTRY""]}, {""start"": 35, ""end"": 46, ""text"": ""1.200 EUROS"", ""labels"": [""MONEY""]}]",annan1608@icloud.com,135
VIDÉO : ELLE REFUSE DE PORTER SON MASQUE DANS L'AVION ET CRACHE SUR UN PASSAGER,31729,,annan1608@icloud.com,396
